name,enabled,n_phases,n_conds,base_freq,terminal1,kv,kw,kvar,kva,pf,model,vmin_pu,vmax_pu,r_neut,x_neut,connection,spec_type,status,yearly,daily,duty,spectrum
283998000,true,1,2,60,g2001xj9600_n284217_sec_1.3,0.24,2.78768735451444,0.5660640604740527,1.576504577551021,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
485391200,true,1,2,60,g2001xj9600_n284217_sec_2.3,0.24,4.941003464754839,1.003313545741092,2.794256883673469,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
680998000,true,1,2,60,g2001xj9600_n284217_sec_3.3,0.24,3.695902111594392,0.7504849326147451,2.090121974285714,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
769009000,true,1,2,60,g2001xj9600_n284217_sec_4.3,0.24,4.990255889689559,1.013314677181313,2.822110320408163,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
770009000,true,1,2,60,g2001xj9600_n284217_sec_5.3,0.24,2.817238817414447,0.5720647409503036,1.593216644081632,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
771009000,true,1,2,60,g2001xj9600_n284217_sec_6.3,0.24,4.838558417714951,0.9825111917005848,2.736321733469388,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
772009000,true,1,2,60,g2001xj9600_n284217_sec_7.3,0.24,2.385787552756608,0.4844548250200354,1.349220525714286,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
773009000,true,1,2,60,g2001xj9600_n284217_sec_8.3,0.24,5.573404626322008,1.13172807859231,3.151895025714286,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
182249211,true,1,2,60,g2001xk8300_n284228_sec_1.3,0.24,5.472929669928168,1.111325768519716,3.095074009387755,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
634281272,true,1,2,60,g2001xk8300_n284228_sec_2.3,0.24,8.014662725440056,1.627446678461136,4.532485486122448,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseC,,,defaultload
111898100,true,1,2,60,g2001xm3800_n284277_sec_1.1,0.24,8.167043595114041,1.65838893376338,3.370265975102041,0.98,cvr,0.7,1.05,-1,0,wye,allocation_factor,variable,LS_PhaseA,,,defaultload
