name,x,y
g2001se4900_n274364_sec,0,0
g2001sh1900_n1347089_sec,0,0
g2001sh3700_n274411_sec,0,0
g2001si2800_n274447_sec,0,0
g2001si3300_n274448_sec,0,0
g2001si5500_n274436_sec,0,0
g2001sj3800_n274488_sec,0,0
g2001sj5400_n274470_sec,0,0
g2001sl0100_n274540_sec,0,0
g2001sl1400_n274531_sec,0,0
g2001sl1900_n274539_sec,0,0
g2001sl6300_n274540_sec,0,0
g2001sl9500_n284284_sec,0,0
g2001ta6400_n274237_sec,0,0
g2001tb6700_n274269_sec,0,0
g2001tc3700_n274281_sec,0,0
g2001tc6700_n274291_sec,0,0
g2001td3700_n274305_sec,0,0
g2001td6700_n274321_sec,0,0
g2001te3200_n284042_sec,0,0
g2001te3800_n274352_sec,0,0
g2001tf3200_n284090_sec,0,0
g2001tg2100_n284104_sec,0,0
g2001th0100_n274396_sec,0,0
g2001ti4000_n284133_sec,0,0
g2001ti5600_n284162_sec,0,0
g2001ti6400_n284162_sec,0,0
g2001tj2100_n274442_sec,0,0
g2001tl8100_n274509_sec,0,0
g2001tl8200_n274509_sec,0,0
g2001ub2100_n283965_sec,0,0
g2001ub4400_n283904_sec,0,0
g2001uc6800_n284008_sec,0,0
g2001ud4700_n284020_sec,0,0
g2001ud7700_n284028_sec,0,0
g2001ud9000_n283927_sec,0,0
g2001ue1100_n284038_sec,0,0
g2001ue3900_n284081_sec,0,0
g2001uf3600_n284081_sec,0,0
g2001uf5200_n284089_sec,0,0
g2001uh9300_n284152_sec,0,0
g2001uj5100_n284204_sec,0,0
g2001uj6300_n284204_sec,0,0
g2001uk8700_n284232_sec,0,0
g2001ul2700_n284245_sec,0,0
g2001um7400_n284278_sec,0,0
g2001va3800_n283914_sec,0,0
g2001va6200_n283902_sec,0,0
g2001vb5300_n283949_sec,0,0
g2001vb7800_n283967_sec,0,0
g2001vc8200_n283967_sec,0,0
g2001vd4400_n284006_sec,0,0
g2001vd6400_n283955_sec,0,0
g2001vd7200_n283953_sec,0,0
g2001vd8000_n283989_sec,0,0
g2001ve0100_n284048_sec,0,0
g2001vf4000_n284076_sec,0,0
g2001vf7400_n284093_sec,0,0
g2001vf9300_n284100_sec,0,0
g2001vg6500_n284122_sec,0,0
g2001vg7500_n284121_sec,0,0
g2001vh7600_n284172_sec,0,0
g2001vh9900_n284172_sec,0,0
g2001vi5200_n284181_sec,0,0
g2001vk3300_n284221_sec,0,0
g2001vk4000_n284221_sec,0,0
g2001vk9500_n284225_sec,0,0
g2001wa2400_n283917_sec,0,0
g2001wb3100_n283924_sec,0,0
g2001wb8800_n283948_sec,0,0
g2001wb9000_n283924_sec,0,0
g2001wc3900_n284043_sec,0,0
g2001wc7300_n283986_sec,0,0
g2001wd4700_n284012_sec,0,0
g2001wd5300_n284012_sec,0,0
g2001we0200_n284057_sec,0,0
g2001we2200_n1300455_sec,0,0
g2001we7200_n1300454_sec,0,0
g2001wf0900_n284084_sec,0,0
g2001wf4800_n284097_sec,0,0
g2001wf7000_n284116_sec,0,0
g2001wg1100_n284110_sec,0,0
g2001wg8300_n284116_sec,0,0
g2001wg9900_n284129_sec,0,0
g2001wi1100_n284195_sec,0,0
g2001wi7900_n284195_sec,0,0
g2001wj2500_n284208_sec,0,0
g2001wj5200_n284200_sec,0,0
g2001wj8500_n284214_sec,0,0
g2001wl3500_n284250_sec,0,0
g2001wl4600_n284250_sec,0,0
g2001wm9100_n284260_sec,0,0
g2001xa3300_n283909_sec,0,0
g2001xb6700_n283943_sec,0,0
g2001xc3700_n283971_sec,0,0
g2001xc7500_n283961_sec,0,0
g2001xd7800_n284029_sec,0,0
g2001xe2600_n284069_sec,0,0
g2001xe7600_n284065_sec,0,0
g2001xe9200_n284049_sec,0,0
g2001xe9500_n284003_sec,0,0
g2001xf2300_n284087_sec,0,0
g2001xf9200_n284087_sec,0,0
g2001xg1800_n284156_sec,0,0
g2001xh0700_n284168_sec,0,0
g2001xh1200_n284157_sec,0,0
g2001xh4300_n284156_sec,0,0
g2001xi4700_n284192_sec,0,0
g2001xj8800_n284203_sec,0,0
g2001xj9600_n284217_sec,0,0
g2001xk8300_n284228_sec,0,0
g2001xm3800_n284277_sec,0,0
g2001ya0300_n283918_sec,0,0
g2001ya0800_n283921_sec,0,0
g2001yn2300_n284286_sec,0,0
g2001yn2500_n284289_sec,0,0
g2002ad4400_n284341_sec,0,0
g2002af2300_n284383_sec,0,0
g2100aa0800_n283918_sec,0,0
g2100ad9900_n283564_sec,0,0
g2100ae4800_n283558_sec,0,0
g2100ae9900_n283556_sec,0,0
g2100af1300_n292244_sec,0,0
g2100af5900_n283577_sec,0,0
g2100ag2100_n283585_sec,0,0
g2100ag8700_n283594_sec,0,0
g2100ah2000_n283617_sec,0,0
g2100ah6800_n283651_sec,0,0
g2100ah8200_n283618_sec,0,0
g2100ai4900_n283724_sec,0,0
g2100ak1200_n283742_sec,0,0
g2100ak4600_n283751_sec,0,0
g2100al1800_n283798_sec,0,0
g2100al3200_n283770_sec,0,0
g2100al7200_n283775_sec,0,0
g2100am2000_n283802_sec,0,0
g2100am2200_n283815_sec,0,0
g2100am6300_n283820_sec,0,0
g2100am6700_n283835_sec,0,0
g2100am8100_n283813_sec,0,0
g2100am9800_n283829_sec,0,0
g2100an3400_n283862_sec,0,0
g2100an4700_n283855_sec,0,0
g2100an8900_n283855_sec,0,0
g2100be8900_n283564_sec,0,0
g2100bg5600_n283598_sec,0,0
g2100bh3900_n283665_sec,0,0
g2100bh6100_n283623_sec,0,0
g2100bi0400_n283682_sec,0,0
g2100bi5900_n283697_sec,0,0
g2100bj0700_n283696_sec,0,0
g2100bj1200_n283713_sec,0,0
g2100bj1300_n283735_sec,0,0
g2100bj2200_n283714_sec,0,0
g2100bj5900_n283761_sec,0,0
g2100bj7400_n283728_sec,0,0
g2100bk4500_n283756_sec,0,0
g2100bl0800_n283800_sec,0,0
g2100bl1200_n283774_sec,0,0
g2100bl2900_n283801_sec,0,0
g2100bl8300_n283778_sec,0,0
g2100bm3700_n283826_sec,0,0
g2100bm6500_n283823_sec,0,0
g2100bm9200_n283814_sec,0,0
g2100bn6500_n283855_sec,0,0
g2100bn9700_n283853_sec,0,0
g2100bo1200_n283866_sec,0,0
g2100bo6800_n283898_sec,0,0
g2100bo8200_n283874_sec,0,0
g2100bp7000_n283874_sec,0,0
g2100cg0300_n283590_sec,0,0
g2100ch1800_n1385522_sec,0,0
g2100ch7400_n283632_sec,0,0
g2100ci1500_n283687_sec,0,0
g2100ci3400_n1370071_sec,0,0
g2100ci4600_n283694_sec,0,0
g2100ci6400_n283690_sec,0,0
g2100cj3000_n283718_sec,0,0
g2100cj3400_n283737_sec,0,0
g2100ck4000_n283780_sec,0,0
g2100ck4100_n283759_sec,0,0
g2100cl7400_n283783_sec,0,0
g2100cl9700_n283793_sec,0,0
g2100cm0100_n283805_sec,0,0
g2100cm6300_n283822_sec,0,0
g2100cm8800_n283828_sec,0,0
g2100cn2300_n283844_sec,0,0
g2100cn4000_n283847_sec,0,0
g2100cn4900_n283858_sec,0,0
g2100cn5000_n283837_sec,0,0
g2100cn9200_n283841_sec,0,0
g2100co8200_n283869_sec,0,0
g2100dg1300_n283601_sec,0,0
g2100dg3700_n283614_sec,0,0
g2100dg6300_n283589_sec,0,0
g2100dh7600_n283641_sec,0,0
g2100dh9500_n292300_sec,0,0
g2100dj0100_n283721_sec,0,0
g2100dj0500_n283740_sec,0,0
g2100dj7200_n292334_sec,0,0
g2100dj8700_n283727_sec,0,0
g2100dk1500_n283758_sec,0,0
g2100dl2300_n283786_sec,0,0
g2100dl5900_n283794_sec,0,0
g2100dl9300_n283784_sec,0,0
g2100dl9400_n283794_sec,0,0
g2100dl9600_n1396879_sec,0,0
g2100dl9800_n283744_sec,0,0
g2100dm2900_n283831_sec,0,0
g2100dm3200_n283818_sec,0,0
g2100dm6300_n283816_sec,0,0
g2100dn3000_n283838_sec,0,0
g2100dn4800_n283861_sec,0,0
g2100do7000_n283865_sec,0,0
g2100ee8600_n1311915_sec,0,0
g2100ef2800_n292264_sec,0,0
g2100eg8500_n292275_sec,0,0
g2100eg8700_n292270_sec,0,0
g2100eg9700_n292283_sec,0,0
g2100eh3200_n292286_sec,0,0
g2100eh3700_n292308_sec,0,0
g2100ei7200_n292323_sec,0,0
g2100ej5700_n292367_sec,0,0
g2100ek1100_n292334_sec,0,0
g2100ek2800_n292334_sec,0,0
g2100ek7600_n292399_sec,0,0
g2100ek8800_n292347_sec,0,0
g2100em1500_n292428_sec,0,0
g2100em2500_n292390_sec,0,0
g2100em6500_n292425_sec,0,0
g2100en2200_n292457_sec,0,0
g2100en7100_n292449_sec,0,0
g2100en8600_n292479_sec,0,0
g2100eo1300_n292510_sec,0,0
g2100eo2100_n292498_sec,0,0
g2100fe2600_n292234_sec,0,0
g2100fe5400_n292228_sec,0,0
g2100ff2000_n292242_sec,0,0
g2100ff6200_n292242_sec,0,0
g2100fg0000_n292260_sec,0,0
g2100fg1700_n292304_sec,0,0
g2100fh2300_n292269_sec,0,0
g2100fh3200_n292302_sec,0,0
g2100fi2200_n292320_sec,0,0
g2100fi8100_n292302_sec,0,0
g2100fj2800_n292373_sec,0,0
g2100fj3800_n292380_sec,0,0
g2100fj4400_n292396_sec,0,0
g2100fk5800_n292373_sec,0,0
g2100fk6600_n292401_sec,0,0
g2100fk9800_n292385_sec,0,0
g2100fl0800_n292417_sec,0,0
g2100fl1200_n292405_sec,0,0
g2100fl3500_n292410_sec,0,0
g2100fl6300_n292402_sec,0,0
g2100fm1500_n292431_sec,0,0
g2100fn7600_n292486_sec,0,0
g2100fo1600_n292502_sec,0,0
g2100fo1700_n292522_sec,0,0
g2100fo3000_n292507_sec,0,0
g2100fo5600_n292520_sec,0,0
g2100gf1700_n292259_sec,0,0
g2100gf5300_n292267_sec,0,0
g2100gf8600_n292253_sec,0,0
g2100gf8700_n292256_sec,0,0
g2100gf9000_n292246_sec,0,0
g2100gg7300_n292303_sec,0,0
g2100gg8400_n292299_sec,0,0
g2100gh2300_n292309_sec,0,0
g2100gi2700_n292330_sec,0,0
g2100gi5400_n292325_sec,0,0
g2100gj1600_n292364_sec,0,0
g2100gj2300_n292354_sec,0,0
g2100gj2600_n292359_sec,0,0
g2100gj8900_n292370_sec,0,0
g2100gj9100_n292332_sec,0,0
g2100gj9500_n292365_sec,0,0
g2100gk5700_n292395_sec,0,0
g2100gk6700_n292395_sec,0,0
g2100gk8000_n292386_sec,0,0
g2100gk8200_n292379_sec,0,0
g2100gl2400_n292406_sec,0,0
g2100gm1700_n292446_sec,0,0
g2100gm5300_n292446_sec,0,0
g2100gm6700_n292446_sec,0,0
g2100gm9700_n292423_sec,0,0
g2100gn0400_n292471_sec,0,0
g2100gn1400_n292471_sec,0,0
g2100gn2400_n292466_sec,0,0
g2100gn4300_n292461_sec,0,0
g2100gn4600_n292459_sec,0,0
g2100gn7300_n292464_sec,0,0
g2100gn7600_n292474_sec,0,0
g2100gn8800_n292512_sec,0,0
g2100go2400_n292515_sec,0,0
g2100go3300_n292513_sec,0,0
g2100go5000_n292503_sec,0,0
g2100go6100_n292504_sec,0,0
g2100go7200_n292517_sec,0,0
g2100gp1100_n292528_sec,0,0
g2100gp2100_n292531_sec,0,0
g2100he0400_n292223_sec,0,0
g2100he1900_n292218_sec,0,0
g2100he3000_n292212_sec,0,0
g2100he5100_n292209_sec,0,0
g2100hg2500_n292273_sec,0,0
g2100hg2900_n292296_sec,0,0
g2100hg5500_n292272_sec,0,0
g2100hi8200_n292329_sec,0,0
g2100hm3200_n292420_sec,0,0
g2100hm9900_n292433_sec,0,0
g2100hn2600_n292488_sec,0,0
g2100hn2900_n292508_sec,0,0
g2100hn4000_n292484_sec,0,0
g2100hn5600_n292453_sec,0,0
g2100hn8900_n292496_sec,0,0
g2100ho5800_n292529_sec,0,0
g2100ho7800_n292524_sec,0,0
g2100ik6900_n292403_sec,0,0
g2100il1000_n292412_sec,0,0
g2100il4000_n292400_sec,0,0
g2100im6700_n292430_sec,0,0
g2100in2700_n292475_sec,0,0
g2100in7700_n292438_sec,0,0
g2100ji1800_n292338_sec,0,0
g2100jj1000_n292352_sec,0,0
g2100jl9000_n292352_sec,0,0
g2100jo5900_n300601_sec,0,0
g2100jp2000_n300602_sec,0,0
g2100jp3100_n300601_sec,0,0
g2100ko2700_n300582_sec,0,0
g2100ko6600_n300582_sec,0,0
g2100ko9900_n300626_sec,0,0
g2100mk7800_n300492_sec,0,0
g2100ml7400_n300497_sec,0,0
g2100mn1400_n300510_sec,0,0
g2100mn4700_n300558_sec,0,0
g2100mn9200_n300536_sec,0,0
g2100mo0000_n300567_sec,0,0
g2100ni4800_n300455_sec,0,0
g2100nj7400_n300463_sec,0,0
g2100nj8400_n300472_sec,0,0
g2100nj9400_n300465_sec,0,0
g2100nk6800_n300481_sec,0,0
g2100nk9200_n300478_sec,0,0
g2100nl3900_n300503_sec,0,0
g2100nl6900_n300504_sec,0,0
g2100nm4100_n300509_sec,0,0
g2100nm6600_n300513_sec,0,0
g2100nm7500_n300513_sec,0,0
g2100nn4200_n300548_sec,0,0
g2100oj3400_n300469_sec,0,0
g2100oj3600_n300452_sec,0,0
g2100ok3900_n300495_sec,0,0
g2100om0900_n300535_sec,0,0
g2100om2900_n300514_sec,0,0
g2100on6900_n300568_sec,0,0
g2100on7300_n300541_sec,0,0
g2100on7400_n300547_sec,0,0
g2100oo0200_n300573_sec,0,0
g2100oo7600_n300586_sec,0,0
g2100pa2100_n300606_sec,0,0
g2100pm3800_n300523_sec,0,0
g2100pn0800_n300563_sec,0,0
g2100pn4000_n300544_sec,0,0
g2100pn6500_n300562_sec,0,0
g2100po1400_n300580_sec,0,0
g2100po8100_n300593_sec,0,0
g2100qm2700_n300529_sec,0,0
g2100qm7300_n300518_sec,0,0
g2100qm7500_n300522_sec,0,0
g2100qn1500_n300555_sec,0,0
g2100qo0700_n300609_sec,0,0
g2100qo6100_n300566_sec,0,0
g2100qo8900_n300587_sec,0,0
g2100qp2300_n300614_sec,0,0
g2100qp9600_n300587_sec,0,0
g2100rl8500_n312282_sec,0,0
g2100rm5200_n312343_sec,0,0
g2100rn0300_n300550_sec,0,0
g2100rn1800_n300557_sec,0,0
g2100rn2900_n283836_sec,0,0
g2100rn7000_n300533_sec,0,0
g2100rn9500_n312395_sec,0,0
g2100ro0400_n300576_sec,0,0
g2100ro6900_n312512_sec,0,0
g2100ro8000_n312436_sec,0,0
g2100sl6900_n312340_sec,0,0
g2100sm1100_n312351_sec,0,0
g2100sm8900_n312424_sec,0,0
g2100sn7200_n312429_sec,0,0
g2100so3700_n312462_sec,0,0
g2100sp2100_n312536_sec,0,0
g2100tm2800_n312419_sec_a,0,0
g2100tm3900_n312419_sec,0,0
g2100to1000_n312424_sec,0,0
g2100to3200_n312445_sec,0,0
g2101ab4600_n283913_sec,0,0
g2101ac1300_n283976_sec,0,0
g2101ac2700_n284001_sec,0,0
g2101ac8300_n283970_sec,0,0
g2101ac8800_n283998_sec,0,0
g2101ac9800_n283938_sec,0,0
g2101ae2300_n284045_sec,0,0
g2101ae2700_n284060_sec,0,0
g2101ae2800_n284062_sec,0,0
g2101af2800_n284107_sec,0,0
g2101ag2000_n284124_sec,0,0
g2101ag2300_n284123_sec,0,0
g2101ah3200_n284153_sec,0,0
g2101ah4300_n284128_sec,0,0
g2101ah5300_n284154_sec,0,0
g2101ai2000_n284180_sec,0,0
g2101ai5400_n284188_sec,0,0
g2101aj7700_n284211_sec,0,0
g2101ak7700_n284223_sec,0,0
g2101al8800_n284268_sec,0,0
g2101ba6700_n283900_sec,0,0
g2101bb3500_n283890_sec,0,0
g2101bc6900_n283995_sec,0,0
g2101bc7200_n283931_sec,0,0
g2101bc8800_n283993_sec,0,0
g2101bd1200_n284013_sec,0,0
g2101bd4700_n284017_sec,0,0
g2101bd7000_n283957_sec,0,0
g2101be0100_n284030_sec,0,0
g2101bg0000_n284108_sec,0,0
g2101bg6300_n284111_sec,0,0
g2101bg6500_n284112_sec,0,0
g2101bg9000_n284109_sec,0,0
g2101bh1300_n284164_sec,0,0
g2101bi4200_n284183_sec,0,0
g2101bj2000_n284211_sec,0,0
g2101bk9800_n284234_sec,0,0
g2101bl8500_n284244_sec,0,0
g2101bm0000_n284274_sec,0,0
g2101bm2600_n284287_sec,0,0
g2101bm6500_n284282_sec,0,0
g2101bm6600_n284296_sec,0,0
g2101bn4800_n284308_sec,0,0
g2101ca2900_n283939_sec,0,0
g2101cb3400_n283931_sec,0,0
g2101cb7700_n283923_sec,0,0
g2101cc0600_n283951_sec,0,0
g2101cc3700_n283974_sec,0,0
g2101cc5900_n283981_sec,0,0
g2101cd3700_n284034_sec,0,0
g2101cf1100_n284085_sec,0,0
g2101cg5400_n284126_sec,0,0
g2101ch1300_n284147_sec,0,0
g2101ci0100_n284212_sec,0,0
g2101ci1000_n284174_sec,0,0
g2101ci7200_n284177_sec,0,0
g2101cj2700_n284206_sec,0,0
g2101cj4100_n284211_sec,0,0
g2101cj7200_n284194_sec,0,0
g2101cl1300_n284239_sec,0,0
g2101cl5700_n284257_sec,0,0
g2101cm7500_n284275_sec,0,0
g2101cn2400_n284293_sec,0,0
g2101cn3100_n284299_sec,0,0
g2101co1900_n284311_sec,0,0
g2101da7200_n292541_sec,0,0
g2101db2500_n283939_sec,0,0
g2101db9200_n283929_sec,0,0
g2101dc0100_n283946_sec,0,0
g2101dc3900_n283999_sec,0,0
g2101dd1900_n284035_sec,0,0
g2101dd6700_n284032_sec,0,0
g2101dd6900_n284041_sec,0,0
g2101de3600_n284078_sec,0,0
g2101df4700_n284102_sec,0,0
g2101dg1700_n284117_sec,0,0
g2101dg9100_n292718_sec,0,0
g2101dh1100_n284130_sec,0,0
g2101di0000_n284130_sec,0,0
g2101dl3400_n284236_sec,0,0
g2101dm2100_n284273_sec,0,0
g2101do1900_n284309_sec,0,0
g2101do4400_n284309_sec,0,0
g2101ea3600_n292539_sec,0,0
g2101eb5200_n292564_sec,0,0
g2101ec1500_n292602_sec,0,0
g2101ec2600_n292649_sec,0,0
g2101ec4900_n292649_sec,0,0
g2101ec8400_n292647_sec,0,0
g2101ed9500_n292665_sec,0,0
g2101ed9700_n292597_sec,0,0
g2101ee3400_n284041_sec,0,0
g2101eg5500_n292730_sec,0,0
g2101eg7000_n292703_sec,0,0
g2101eh3000_n292742_sec,0,0
g2101eh8800_n292737_sec,0,0
g2101ek5100_n292797_sec,0,0
g2101ek5700_n292808_sec,0,0
g2101el2800_n284246_sec,0,0
g2101el5600_n292818_sec,0,0
g2101em0500_n292824_sec,0,0
g2101em2300_n284270_sec,0,0
g2101em5500_n292834_sec,0,0
g2101em6600_n292838_sec,0,0
g2101en1400_n284291_sec,0,0
g2101en3000_n292846_sec,0,0
g2101en6500_n292860_sec,0,0
g2101eo2200_n292846_sec,0,0
g2101eo8900_n292863_sec,0,0
g2101fb7500_n292570_sec,0,0
g2101fc3500_n292616_sec,0,0
g2101fc8400_n292612_sec,0,0
g2101fc9500_n292618_sec,0,0
g2101fd9100_n292643_sec,0,0
g2101fe1400_n292665_sec,0,0
g2101fe5900_n292670_sec,0,0
g2101fe9500_n292666_sec,0,0
g2101ff6700_n292703_sec,0,0
g2101fg5400_n292715_sec,0,0
g2101fh1100_n292737_sec,0,0
g2101fh6200_n292725_sec,0,0
g2101fj5700_n292783_sec,0,0
g2101fj6800_n284227_sec,0,0
g2101fk7100_n292792_sec,0,0
g2101fk7600_n292809_sec,0,0
g2101fl7200_n292813_sec,0,0
g2101fl7900_n292821_sec,0,0
g2101fm7500_n292827_sec,0,0
g2101fo2000_n292860_sec,0,0
g2101fo4700_n292875_sec,0,0
g2101ga2000_n292532_sec,0,0
g2101ga5600_n292545_sec,0,0
g2101ga6800_n292554_sec,0,0
g2101gb2100_n292559_sec,0,0
g2101gb6200_n292558_sec,0,0
g2101gb6700_n292603_sec,0,0
g2101gc3200_n292623_sec,0,0
g2101gc3400_n292625_sec,0,0
g2101gc9100_n292619_sec,0,0
g2101gc9700_n292633_sec,0,0
g2101gd1300_n292637_sec,0,0
g2101gd5100_n292637_sec,0,0
g2101gd6200_n292642_sec,0,0
g2101gd9500_n292651_sec,0,0
g2101ge2800_n292678_sec,0,0
g2101ge7600_n292706_sec,0,0
g2101ge9900_n292679_sec,0,0
g2101gg9700_n1406189_sec,0,0
g2101gh4400_n292744_sec,0,0
g2101gh4500_n292745_sec,0,0
g2101gh5200_n292724_sec,0,0
g2101gj5200_n292778_sec,0,0
g2101gj7800_n292798_sec,0,0
g2101gk7600_n292811_sec,0,0
g2101gl8800_n292877_sec,0,0
g2101gm2300_n292831_sec,0,0
g2101gm5200_n292882_sec,0,0
g2101gm6600_n292872_sec,0,0
g2101gm6800_n292740_sec,0,0
g2101gm7400_n292866_sec,0,0
g2101gm7700_n292843_sec,0,0
g2101gn0600_n292858_sec,0,0
g2101gn1100_n292849_sec,0,0
g2101gn5000_n292870_sec,0,0
g2101ha1300_n292535_sec,0,0
g2101ha1800_n292557_sec,0,0
g2101ha2400_n292547_sec,0,0
g2101ha7500_n292550_sec,0,0
g2101hb3400_n292556_sec,0,0
g2101hb6800_n292600_sec,0,0
g2101hb7500_n292585_sec,0,0
g2101hb3500_n292585_sec,0,0
g2101hb3800_n292598_sec,0,0
g2101hc2500_n292626_sec,0,0
g2101hd1100_n292645_sec,0,0
g2101hd2500_n292652_sec,0,0
g2101hd2900_n292658_sec,0,0
g2101hd3500_n292652_sec,0,0
g2101he9900_n292684_sec,0,0
g2101hg3400_n1406188_sec,0,0
g2101hi2400_n292772_sec,0,0
g2101hi9300_n292770_sec,0,0
g2101hj1200_n292801_sec,0,0
g2101hj2800_n292786_sec,0,0
g2101hj5200_n292788_sec,0,0
g2101hj9800_n292805_sec,0,0
g2101hk4700_n292855_sec,0,0
g2101hk5000_n292837_sec,0,0
g2101hl1900_n292852_sec,0,0
g2101hl2300_n292867_sec,0,0
g2101hl5500_n292841_sec,0,0
g2101hl9000_n292832_sec,0,0
g2101hn5200_n292851_sec,0,0
g2101ia3300_n292540_sec,0,0
g2101ia8100_n292540_sec_a,0,0
g2101ii1800_n292774_sec,0,0
g2101ii8600_n292779_sec,0,0
g2101ij4900_n292825_sec,0,0
g2101ij8600_n292802_sec,0,0
g2101ik4600_n300997_sec,0,0
g2101ja6700_n1321243_sec,0,0
g2101ja8400_n300634_sec,0,0
g2101je7500_n300801_sec,0,0
g2101jf1200_n292702_sec,0,0
g2101jf1900_n292709_sec,0,0
g2101jf8800_n300850_sec,0,0
g2101jg1900_n292717_sec,0,0
g2101jg9800_n300850_sec,0,0
g2101jh1600_n292721_sec,0,0
g2101ji2900_n292790_sec,0,0
g2101jj0800_n292819_sec,0,0
g2101jj4900_n292802_sec,0,0
g2101jk1400_n300995_sec,0,0
g2101jn9300_n301049_sec,0,0
g2101ka0900_n300672_sec,0,0
g2101ka2300_n300631_sec,0,0
g2101ka3900_n300679_sec,0,0
g2101ka6200_n300623_sec,0,0
g2101ka6800_n300662_sec,0,0
g2101ka7500_n300643_sec,0,0
g2101ka8300_n300629_sec,0,0
g2101kb0200_n300705_sec,0,0
g2101kb6100_n300696_sec,0,0
g2101ke3900_n300817_sec,0,0
g2101kf1100_n300827_sec,0,0
g2101kn9300_n301056_sec,0,0
g2101ko9100_n301061_sec,0,0
g2101la3600_n300650_sec,0,0
g2101la6700_n300658_sec,0,0
g2101lb0200_n300696_sec,0,0
g2101lb3300_n300707_sec,0,0
g2101lb4400_n300709_sec,0,0
g2101lb6300_n300708_sec,0,0
g2101ln4600_n301060_sec,0,0
g2101oa1800_n300620_sec,0,0
g2101oa2300_n300690_sec,0,0
g2101oa5500_n300636_sec,0,0
g2101oa5600_n300661_sec,0,0
g2101ob2900_n300670_sec,0,0
g2101ob6500_n300721_sec,0,0
g2101ob6900_n300737_sec,0,0
g2101oc6200_n300746_sec,0,0
g2101op2300_n300646_sec,0,0
g2101pa3400_n300633_sec,0,0
g2101pb2500_n300719_sec,0,0
g2101pb3000_n300676_sec,0,0
g2101pb5100_n300681_sec,0,0
g2101pb7100_n300674_sec,0,0
g2101pb7500_n300717_sec,0,0
g2101pc1800_n300764_sec,0,0
g2101pc3200_n300744_sec,0,0
g2101pc7200_n300740_sec,0,0
g2101pc8800_n300762_sec,0,0
g2101qa0800_n300664_sec,0,0
g2101qa2300_n300614_sec,0,0
g2101qb0400_n300714_sec,0,0
g2101qb2900_n300678_sec,0,0
g2101qb4300_n300711_sec,0,0
g2101qc1100_n300736_sec,0,0
g2101qc3700_n300767_sec,0,0
g2101qc6000_n300736_sec,0,0
g2101qc7600_n300750_sec,0,0
g2101ra0900_n300678_sec,0,0
g2101ra5400_n300653_sec,0,0
g2101ra8200_n312510_sec,0,0
g2101rb6300_n312566_sec,0,0
g2101rc6500_n312606_sec,0,0
g2101sa6800_n312536_sec,0,0
g2101sb1800_n312602_sec,0,0
g2101sb2000_n312551_sec,0,0
g2101sb6500_n312568_sec,0,0
g2101sc5300_n312606_sec,0,0
g2101ta3200_n312486_sec,0,0
g2101tb0900_n312595_sec,0,0
g2101tb9300_n312558_sec,0,0
g2101tc2600_n312625_sec,0,0
g2101tc2601_n312625_sec,0,0
g2101ub2800_n312558_sec,0,0
g2102aa5600_n284324_sec,0,0
g2102aa7100_n284314_sec,0,0
g2102ab5500_n1413715_sec,0,0
g2102ac6800_n284336_sec,0,0
g2102ac8400_n284339_sec,0,0
g2102ad5000_n284351_sec,0,0
g2102ad8800_n284346_sec,0,0
g2102ae4600_n284351_sec,0,0
g2102ae9300_n284358_sec,0,0
g2102af7100_n284372_sec,0,0
g2102af8900_n284414_sec,0,0
g2102ag6500_n284433_sec,0,0
g2102ag7900_n284433_sec,0,0
g2102bb1100_n284327_sec,0,0
g2102bb3500_n284331_sec,0,0
g2102bb6900_n284334_sec,0,0
g2102bc7600_n284348_sec,0,0
g2102bc8300_n284337_sec,0,0
g2102bd3700_n284339_sec,0,0
g2102bf5100_n284387_sec,0,0
g2102cb4400_n284326_sec,0,0
g2102cb6400_n284349_sec,0,0
g2102cb9700_n284330_sec,0,0
g2102cc0600_n284343_sec,0,0
g2102cf1500_n284387_sec,0,0
g2102cf4600_n284377_sec,0,0
g2102cg5800_n284428_sec,0,0
g2102da2700_n284323_sec,0,0
g2102da9200_n284319_sec,0,0
g2102dd1700_n284353_sec,0,0
g2102dd3500_n284350_sec,0,0
g2102de7300_n284356_sec,0,0
g2102df2900_n284396_sec,0,0
g2102df8900_n284398_sec,0,0
g2102dg8300_n284426_sec,0,0
g2102dg9500_n284426_sec,0,0
g2102ea4000_n284317_sec,0,0
g2102eg8500_n292979_sec,0,0
g2102fa2400_n292892_sec,0,0
g2102ff3700_n284394_sec,0,0
g2000rn2800_n274196_sec_1,0,0
g2000rn2800_n274196_sec_2,0,0
g2000rn2800_n274196_sec_3,0,0
g2000rn2800_n274196_sec_4,0,0
g2000ro4500_n274220_sec_1,0,0
g2000ro4500_n274220_sec_2,0,0
g2000ro4500_n274220_sec_3,0,0
g2000sk5500_n274137_sec_1,0,0
g2000sk5500_n274137_sec_2,0,0
g2000sk5500_n274137_sec_3,0,0
g2000sk5500_n274137_sec_4,0,0
g2000sk5500_n274137_sec_5,0,0
g2000sk5500_n274137_sec_6,0,0
g2000sk5500_n274137_sec_7,0,0
g2000sk5500_n274137_sec_8,0,0
g2000sk7800_n274150_sec_1,0,0
g2000sk7800_n274150_sec_2,0,0
g2000sk7800_n274150_sec_3,0,0
g2000sk7800_n274150_sec_4,0,0
g2000sk7800_n274150_sec_5,0,0
g2000sn2500_n274191_sec_1,0,0
g2000sn2500_n274191_sec_2,0,0
g2000sn2500_n274191_sec_3,0,0
